	contig_id	contig_length	checkv_quality	completeness	contamination	provirus
7039	A2_spa_contigs_29708	5071	Low-quality	14.56	0	No
7040	A2_spa_contigs_29711	5071	Low-quality	6.73	0	No
7041	A2_spa_contigs_29715	5071	Low-quality	8.53	0	No
7042	A2_spa_contigs_29718	5071	Low-quality	11.37	0	No
7043	A2_spa_contigs_29732	5069	Low-quality	7.02	0	No
7044	A2_spa_contigs_29761	5066	Low-quality	8.41	0	No
7045	A2_spa_contigs_29767	5065	Low-quality	2.7	0	No
7046	A2_spa_contigs_29770	5065	Low-quality	11.34	0	No
7047	A2_spa_contigs_29805	5060	Low-quality	8.95	0	No
7048	A2_spa_contigs_29809	5060	Low-quality	14.65	0	No
7049	A2_spa_contigs_29810	5060	Low-quality	3.06	0	No
7050	A2_spa_contigs_29818	5059	Low-quality	1.81	0	No
7051	A2_spa_contigs_29825	5058	Low-quality	10.13	0	No
7052	A2_spa_contigs_29831	5058	Low-quality	1.86	0	No
7053	A2_spa_contigs_29834	5057	Low-quality	2.69	0	No
7054	A2_spa_contigs_29835	5057	Low-quality	7.56	0	No
7055	A2_spa_contigs_29844	5056	Low-quality	4.38	0	No
7056	A2_spa_contigs_29849	5055	Low-quality	2.35	0	No
7057	A2_spa_contigs_29855	5055	Low-quality	5.71	0	No
7058	A2_spa_contigs_29873	5052	Low-quality	12.91	0	No
7059	A2_spa_contigs_29875	5052	Low-quality	0.62	0	No
7060	A2_spa_contigs_29877	5051	Low-quality	3.8	0	No
7061	A2_spa_contigs_29886	5050	Low-quality	12.76	0	No
7062	A2_spa_contigs_29887	5050	Low-quality	3.05	0	No
7063	A2_spa_contigs_29888	5050	Low-quality	5.2	0	No
7064	A2_spa_contigs_29915	5047	Low-quality	11.64	0	No
7065	A2_spa_contigs_29927	5046	Low-quality	2.13	0	No
7066	A2_spa_contigs_2993	24810	Low-quality	19.41	0	No
7067	A2_spa_contigs_29930	5045	Low-quality	10.03	0	No
7068	A2_spa_contigs_29943	5043	Low-quality	7.29	0	No
7069	A2_spa_contigs_29945	5043	Low-quality	10.13	0	No
7070	A2_spa_contigs_2995	24798	Low-quality	14.01	0	No
7071	A2_spa_contigs_29950	5042	Low-quality	10.97	0	No
7072	A2_spa_contigs_29958	5041	Low-quality	2.13	0	No
7073	A2_spa_contigs_29961	5041	Low-quality	4.15	0	No
7074	A2_spa_contigs_29969	5041	Low-quality	3.58	0	No
7075	A2_spa_contigs_29978	5040	Low-quality	8.67	0	No
7076	A2_spa_contigs_29979	5040	Low-quality	6.85	0	No
7077	A2_spa_contigs_29982	5039	Medium-quality	76.4	0	No
7078	A2_spa_contigs_29990	5038	Low-quality	10.99	0	No
7079	A2_spa_contigs_3000	24776	Low-quality	6.81	0	No
7080	A2_spa_contigs_30029	5034	Low-quality	6.26	0	No
7081	A2_spa_contigs_30033	5033	Low-quality	31.54	0	No
7082	A2_spa_contigs_30035	5033	Low-quality	11.49	0	No
7083	A2_spa_contigs_30043	5032	Low-quality	10.11	0	No
7084	A2_spa_contigs_30055	5031	Low-quality	5.22	0	No
7085	A2_spa_contigs_30059	5030	Low-quality	9.45	0	No
7086	A2_spa_contigs_30064	5029	Low-quality	10.58	0	No
7087	A2_spa_contigs_30078	5028	Low-quality	11.99	0	No
7088	A2_spa_contigs_30091	5026	Low-quality	7.48	0	No
7089	A2_spa_contigs_30092	5026	Low-quality	14.69	0	No
7090	A2_spa_contigs_30097	5025	Low-quality	2.86	0	No
7091	A2_spa_contigs_30099	5025	Low-quality	4.44	0	No
7092	A2_spa_contigs_30114	5023	Low-quality	12.82	0	No
7093	A2_spa_contigs_30123	5022	Low-quality	3.35	0	No
7094	A2_spa_contigs_30135	5020	Low-quality	5.57	0	No
7095	A2_spa_contigs_30139	5020	Low-quality	2.67	0	No
7096	A2_spa_contigs_30172	5017	Low-quality	2.01	0	No
7097	A2_spa_contigs_30190	5014	Low-quality	10.45	0	No
7098	A2_spa_contigs_30196	5014	Medium-quality	54.7	0	No
7099	A2_spa_contigs_30201	5013	Low-quality	6.72	0	No
7100	A2_spa_contigs_30202	5012	Low-quality	10.87	0	No
7101	A2_spa_contigs_30211	5012	Low-quality	8.27	0	No
7102	A2_spa_contigs_30240	5008	Low-quality	5.09	0	No
7103	A2_spa_contigs_30257	5006	Low-quality	10.62	0	No
7104	A2_spa_contigs_30266	5005	Low-quality	14.68	0	No
7105	A2_spa_contigs_30286	5003	Low-quality	2.97	0	No
7106	A2_spa_contigs_30289	5003	Low-quality	2.01	0	No
7107	A2_spa_contigs_30297	5002	Low-quality	8.16	0	No
7108	A2_spa_contigs_30302	5001	Not-determined	0	0	No
7109	A2_spa_contigs_30310	5000	Low-quality	2.63	0	No
7110	A2_spa_contigs_30312	5000	Low-quality	12.94	0	No
7111	A2_spa_contigs_3057	24466	Low-quality	9.97	0	No
7112	A2_spa_contigs_3079	24372	Low-quality	27.49	0	No
7113	A2_spa_contigs_30813	4940	Low-quality	2.16	0	No
7114	A2_spa_contigs_3101	24188	Low-quality	35.37	0	No
7115	A2_spa_contigs_3113	24096	Medium-quality	53.85	0	No
7116	A2_spa_contigs_3118	24047	Low-quality	49.3	0	No
7117	A2_spa_contigs_3128	24009	Low-quality	21.4	0	No
7118	A2_spa_contigs_3131_1	14042	Low-quality	31.48	0	Yes
7119	A2_spa_contigs_3145_1	16121	Low-quality	34	0	Yes
7120	A2_spa_contigs_3167	23811	Low-quality	12.91	0	No
7121	A2_spa_contigs_3168	23809	Low-quality	38.45	0	No
7122	A2_spa_contigs_317	78263	Medium-quality	86.06	0	No
7123	A2_spa_contigs_318	78079	High-quality	100	0	No
7124	A2_spa_contigs_319_1	41489	Medium-quality	62.26	0	Yes
7125	A2_spa_contigs_3192	23703	Medium-quality	60.49	0	No
7126	A2_spa_contigs_320	77873	High-quality	100	0	No
7127	A2_spa_contigs_3205	23636	Low-quality	1.91	0	No
7128	A2_spa_contigs_3232	23519	Low-quality	5.04	0	No
7129	A2_spa_contigs_3239	23501	Low-quality	39.55	0	No
7130	A2_spa_contigs_3268_1	14748	Low-quality	13.92	0	Yes
7131	A2_spa_contigs_3274	23343	Medium-quality	67.32	0	No
7132	A2_spa_contigs_3278	23322	Low-quality	21.28	0	No
7133	A2_spa_contigs_3300	23233	Low-quality	20.99	0	No
7134	A2_spa_contigs_3312	23179	Low-quality	47.42	0	No
7135	A2_spa_contigs_3314	23173	Low-quality	35.96	0	No
7136	A2_spa_contigs_3323	23151	Low-quality	10.71	0	No
7137	A2_spa_contigs_3343	23051	Low-quality	22.79	0	No
7138	A2_spa_contigs_3355	22986	Medium-quality	51.57	0	No
7139	A2_spa_contigs_3358	22976	Low-quality	48.94	0	No
7140	A2_spa_contigs_33719	4622	Low-quality	2.11	0	No
7141	A2_spa_contigs_338	76558	Low-quality	12.3	0	No
7142	A2_spa_contigs_3389	22836	Low-quality	12.54	0	No
7143	A2_spa_contigs_3391	22831	Low-quality	25.95	0	No
7144	A2_spa_contigs_34	190814	High-quality	96.13	0	No
7145	A2_spa_contigs_3404	22783	Low-quality	9.23	0	No
7146	A2_spa_contigs_3407	22771	Low-quality	49.05	0	No
7147	A2_spa_contigs_3444	22597	Low-quality	23.76	0	No
7148	A2_spa_contigs_3455	22555	Low-quality	36.23	0	No
7149	A2_spa_contigs_3457	22552	Low-quality	15.75	0	No
7150	A2_spa_contigs_3470	22500	Low-quality	30.11	0	No
7151	A2_spa_contigs_3498	22399	Low-quality	12.89	0	No
7152	A2_spa_contigs_3508	22346	Low-quality	20.69	0	No
7153	A2_spa_contigs_3523	22261	Low-quality	18.9	0	No
7154	A2_spa_contigs_3527	22238	Low-quality	41.9	0	No
7155	A2_spa_contigs_3528	22237	Medium-quality	54.18	0	No
7156	A2_spa_contigs_3535	22216	Medium-quality	64.07	0	No
7157	A2_spa_contigs_3545	22174	Low-quality	20.91	0	No
7158	A2_spa_contigs_3570	22061	Low-quality	46.3	0	No
7159	A2_spa_contigs_3588	21987	Low-quality	27.16	0	No
7160	A2_spa_contigs_3590	21975	Low-quality	35.67	0	No
7161	A2_spa_contigs_3592_1	9022	Low-quality	10.04	0	Yes
7162	A2_spa_contigs_3598	21931	Low-quality	49.08	0	No
7163	A2_spa_contigs_3605	21906	Low-quality	8.11	0	No
7164	A2_spa_contigs_3606	21904	Low-quality	11.88	0	No
7165	A2_spa_contigs_3625	21848	Low-quality	21.51	0	No
7166	A2_spa_contigs_3626_1	13028	Low-quality	28.68	0	Yes
7167	A2_spa_contigs_363_1	43041	High-quality	93.68	0	Yes
7168	A2_spa_contigs_364_1	34713	Medium-quality	76.41	0	Yes
7169	A2_spa_contigs_3649	21717	Low-quality	29.15	0	No
7170	A2_spa_contigs_3651	21703	Medium-quality	62.65	0	No
7171	A2_spa_contigs_3660	21646	Low-quality	8.62	0	No
7172	A2_spa_contigs_3678_1	11147	Low-quality	17.92	0	Yes
7173	A2_spa_contigs_3688	21559	Low-quality	21.21	0	No
7174	A2_spa_contigs_3725	21392	Low-quality	21.1	0	No
7175	A2_spa_contigs_3736	21353	Medium-quality	55.81	0	No
7176	A2_spa_contigs_3744	21329	Low-quality	21.08	0	No
7177	A2_spa_contigs_3763	21276	Low-quality	28.02	0	No
7178	A2_spa_contigs_3776	21246	Low-quality	29.74	0	No
7179	A2_spa_contigs_3792	21213	Low-quality	22.03	0	No
7180	A2_spa_contigs_3797	21201	Low-quality	27.75	0	No
7181	A2_spa_contigs_3799	21197	Medium-quality	53.89	0	No
7182	A2_spa_contigs_3815	21130	Low-quality	43.91	0	No
7183	A2_spa_contigs_3820	21096	Low-quality	22.86	0	No
7184	A2_spa_contigs_3850	21011	Low-quality	17.18	0	No
7185	A2_spa_contigs_3852	21003	Low-quality	6.92	0	No
7186	A2_spa_contigs_3890	20900	Low-quality	34.17	0	No
7187	A2_spa_contigs_3896	20880	Low-quality	15.15	0	No
7188	A2_spa_contigs_39_1	14446	Low-quality	31.3	0	Yes
7189	A2_spa_contigs_3901	20851	Low-quality	25.27	0	No
7190	A2_spa_contigs_3910	20834	Low-quality	21.4	0	No
7191	A2_spa_contigs_3918	20818	Low-quality	6.84	0	No
7192	A2_spa_contigs_3940	20739	Low-quality	12.38	0	No
7193	A2_spa_contigs_3960	20659	Low-quality	46.11	0	No
7194	A2_spa_contigs_3964	20650	Medium-quality	51.94	0	No
7195	A2_spa_contigs_3966	20640	Low-quality	33.1	0	No
7196	A2_spa_contigs_397	70483	Low-quality	26.12	0	No
7197	A2_spa_contigs_3985	20581	Low-quality	15.1	0	No
7198	A2_spa_contigs_3999	20552	Low-quality	43.9	0	No
7199	A2_spa_contigs_4012	20498	Low-quality	13.6	0	No
7200	A2_spa_contigs_4014	20495	Low-quality	13.78	0	No
7201	A2_spa_contigs_4020	20476	Low-quality	40.1	0	No
7202	A2_spa_contigs_4027	20458	Low-quality	11.2	0	No
7203	A2_spa_contigs_4042	20416	Low-quality	20.61	0	No
7204	A2_spa_contigs_4043	20413	Low-quality	8.73	0	No
7205	A2_spa_contigs_4045	20405	Low-quality	8.22	0	No
7206	A2_spa_contigs_4050	20398	Low-quality	14.97	0	No
7207	A2_spa_contigs_4056	20385	Low-quality	30.23	0	No
7208	A2_spa_contigs_40570	4021	Low-quality	15.68	0	No
7209	A2_spa_contigs_4063	20363	Low-quality	34.95	0	No
7210	A2_spa_contigs_4064	20361	Low-quality	20.08	0	No
7211	A2_spa_contigs_4077	20313	Low-quality	8.04	0	No
7212	A2_spa_contigs_4081	20303	Low-quality	8.25	0	No
7213	A2_spa_contigs_4087	20282	Low-quality	12.19	0	No
7214	A2_spa_contigs_4090	20276	Low-quality	15.54	0	No
7215	A2_spa_contigs_4091	20271	Medium-quality	56.69	0	No
7216	A2_spa_contigs_4098	20256	Low-quality	30.3	0	No
7217	A2_spa_contigs_4129	20146	Low-quality	8.21	0	No
7218	A2_spa_contigs_4154	20085	Low-quality	12.94	0	No
7219	A2_spa_contigs_4184	20020	Low-quality	13.89	0	No
7220	A2_spa_contigs_4198	19985	Low-quality	49.51	0	No
7221	A2_spa_contigs_42054	3916	Low-quality	32.97	0	No
7222	A2_spa_contigs_4208	19948	Low-quality	13.63	0	No
7223	A2_spa_contigs_4231	19877	Low-quality	38.71	0	No
7224	A2_spa_contigs_4237	19847	Low-quality	16.07	0	No
7225	A2_spa_contigs_4271	19741	Low-quality	11.86	0	No
7226	A2_spa_contigs_4291	19707	Low-quality	43.09	0	No
7227	A2_spa_contigs_4299	19689	Low-quality	12.74	0	No
7228	A2_spa_contigs_4309	19659	Low-quality	32.91	0	No
7229	A2_spa_contigs_432	67435	Low-quality	44.6	0	No
7230	A2_spa_contigs_4325	19607	Low-quality	10.63	0	No
7231	A2_spa_contigs_435_1	25044	Low-quality	35.21	41.64	Yes
7232	A2_spa_contigs_4372	19485	Low-quality	42.77	0	No
7233	A2_spa_contigs_4373	19480	Low-quality	44.15	0	No
7234	A2_spa_contigs_4382	19437	Low-quality	46.98	0	No
7235	A2_spa_contigs_4383	19431	Low-quality	23.63	0	No
7236	A2_spa_contigs_4414	19329	Low-quality	17.81	0	No
7237	A2_spa_contigs_4416	19327	Low-quality	40.11	0	No
7238	A2_spa_contigs_4437	19277	Low-quality	5.21	0	No
7239	A2_spa_contigs_4469	19178	Low-quality	7.8	0	No
7240	A2_spa_contigs_447	66277	Low-quality	44.55	0	No
7241	A2_spa_contigs_4485	19128	Low-quality	41.55	0	No
7242	A2_spa_contigs_449	65954	Complete	100	0	No
7243	A2_spa_contigs_4498	19081	Low-quality	30.6	0	No
7244	A2_spa_contigs_4533	18991	Low-quality	26.91	0	No
7245	A2_spa_contigs_4534	18986	Low-quality	10.91	0	No
7246	A2_spa_contigs_4570	18905	Low-quality	22.96	0	No
7247	A2_spa_contigs_4578	18869	Low-quality	13.57	0	No
7248	A2_spa_contigs_4605	18798	Low-quality	10.77	0	No
7249	A2_spa_contigs_4617	18761	Low-quality	8.29	0	No
7250	A2_spa_contigs_4623	18753	Low-quality	18.13	0	No
7251	A2_spa_contigs_4631	18707	Low-quality	41.28	0	No
7252	A2_spa_contigs_4632	18707	Low-quality	29.21	0	No
7253	A2_spa_contigs_4634	18702	Low-quality	6.7	0	No
7254	A2_spa_contigs_4635	18698	Low-quality	40.74	0	No
7255	A2_spa_contigs_4636	18698	Low-quality	48.63	0	No
7256	A2_spa_contigs_4653	18647	Low-quality	23.9	0	No
7257	A2_spa_contigs_4671	18583	Low-quality	44.57	0	No
7258	A2_spa_contigs_4676	18579	Low-quality	13.05	0	No
7259	A2_spa_contigs_4677	18576	Low-quality	38.93	0	No
7260	A2_spa_contigs_4713	18476	Low-quality	4.67	0	No
7261	A2_spa_contigs_4715	18466	Low-quality	8.55	0	No
7262	A2_spa_contigs_47199	3602	Medium-quality	66.65	0	No
7263	A2_spa_contigs_4731	18423	Low-quality	4.02	0	No
7264	A2_spa_contigs_4735	18409	Low-quality	3.38	0	No
7265	A2_spa_contigs_4739	18407	Low-quality	43.04	0	No
7266	A2_spa_contigs_4757	18360	Low-quality	16.01	0	No
7267	A2_spa_contigs_4761	18350	Low-quality	11.92	0	No
7268	A2_spa_contigs_4780	18311	Low-quality	39.53	0	No
7269	A2_spa_contigs_4798	18264	Low-quality	10.21	0	No
7270	A2_spa_contigs_480	64192	Medium-quality	56	0	No
7271	A2_spa_contigs_4800	18260	Low-quality	24.74	0	No
7272	A2_spa_contigs_4809	18240	Low-quality	21.6	0	No
7273	A2_spa_contigs_4813	18222	Low-quality	45.29	0	No
7274	A2_spa_contigs_4817	18215	Low-quality	9.5	0	No
7275	A2_spa_contigs_4822	18201	Low-quality	39.94	0	No
7276	A2_spa_contigs_4823	18199	Low-quality	40.12	0	No
7277	A2_spa_contigs_4826	18190	Low-quality	38.22	0	No
7278	A2_spa_contigs_4853	18101	Low-quality	29.46	0	No
7279	A2_spa_contigs_48551	3525	Low-quality	14.74	0	No
7280	A2_spa_contigs_486_1	49375	High-quality	100	0	Yes
7281	A2_spa_contigs_4871	18044	Low-quality	12.78	0	No
7282	A2_spa_contigs_4882	18021	Low-quality	18.22	0	No
7283	A2_spa_contigs_4889_1	12699	Low-quality	35.14	0	Yes
7284	A2_spa_contigs_4891	18000	Low-quality	2.87	0	No
7285	A2_spa_contigs_4898	17982	Low-quality	5.02	0	No
7286	A2_spa_contigs_4912	17958	Low-quality	11.41	0	No
7287	A2_spa_contigs_4917	17949	Low-quality	11.62	0	No
7288	A2_spa_contigs_4920	17945	Low-quality	27.97	0	No
7289	A2_spa_contigs_4924	17941	Low-quality	36.93	0	No
7290	A2_spa_contigs_4939	17904	Low-quality	5.51	0	No
7291	A2_spa_contigs_4951	17855	Not-determined	0	0	No
7292	A2_spa_contigs_4952	17855	Low-quality	35.94	0	No
7293	A2_spa_contigs_4965	17832	Low-quality	16.11	0	No
7294	A2_spa_contigs_4967	17829	Complete	100	0	No
7295	A2_spa_contigs_4969	17829	Medium-quality	52.83	0	No
7296	A2_spa_contigs_4971	17827	Low-quality	12.2	0	No
7297	A2_spa_contigs_4979	17810	Not-determined	0	0	No
7298	A2_spa_contigs_499	63187	High-quality	100	0	No
7299	A2_spa_contigs_5001	17745	Low-quality	38.27	0	No
7300	A2_spa_contigs_5021	17709	Low-quality	11.14	0	No
7301	A2_spa_contigs_5025	17703	Low-quality	9.71	0	No
7302	A2_spa_contigs_5043	17664	Low-quality	20.85	0	No
7303	A2_spa_contigs_5054	17643	High-quality	100	0	No
7304	A2_spa_contigs_5060	17633	Low-quality	17.95	0	No
7305	A2_spa_contigs_5066	17620	Low-quality	26.26	0	No
7306	A2_spa_contigs_5096	17565	Low-quality	7.17	0	No
7307	A2_spa_contigs_5106	17534	Low-quality	22.09	0	No
7308	A2_spa_contigs_5124	17501	Low-quality	28.7	0	No
7309	A2_spa_contigs_5129	17491	Low-quality	16.39	0	No
7310	A2_spa_contigs_5137	17477	Medium-quality	50.4	0	No
7311	A2_spa_contigs_5149	17457	Low-quality	9.28	0	No
7312	A2_spa_contigs_515_1	11656	Low-quality	23.98	0	Yes
7313	A2_spa_contigs_5159	17437	Medium-quality	55.25	0	No
7314	A2_spa_contigs_516	62098	Low-quality	32.67	0	No
7315	A2_spa_contigs_5164	17427	Low-quality	9.45	0	No
7316	A2_spa_contigs_5171	17402	Low-quality	44.67	0	No
7317	A2_spa_contigs_5218	17284	Low-quality	7.42	0	No
7318	A2_spa_contigs_5228	17268	Not-determined	0	0	No
7319	A2_spa_contigs_5253	17221	Low-quality	28.69	0	No
7320	A2_spa_contigs_5263	17196	Low-quality	21.02	0	No
7321	A2_spa_contigs_527	61442	Low-quality	37.76	0	No
7322	A2_spa_contigs_5271	17180	Low-quality	12.56	0	No
7323	A2_spa_contigs_5281	17157	Low-quality	8.22	0	No
7324	A2_spa_contigs_5289	17143	Low-quality	37.46	0	No
7325	A2_spa_contigs_53	158910	High-quality	98.64	0	No
7326	A2_spa_contigs_5302	17112	Low-quality	37.19	0	No
7327	A2_spa_contigs_5323	17077	Low-quality	4.93	0	No
7328	A2_spa_contigs_5345	17030	Low-quality	20.68	0	No
7329	A2_spa_contigs_5355	17015	Low-quality	40.59	0	No
7330	A2_spa_contigs_5357	17009	Low-quality	9.16	0	No
7331	A2_spa_contigs_5365	16979	Low-quality	7.29	0	No
7332	A2_spa_contigs_5368	16972	Low-quality	36.88	0	No
7333	A2_spa_contigs_5380	16946	Low-quality	42.18	0	No
7334	A2_spa_contigs_5382	16944	Low-quality	12.1	0	No
7335	A2_spa_contigs_5387	16938	Low-quality	18.87	0	No
7336	A2_spa_contigs_5398	16917	Low-quality	33.84	0	No
7337	A2_spa_contigs_540_1	34913	Medium-quality	58.97	0	Yes
7338	A2_spa_contigs_5400	16915	Low-quality	36.4	0	No
7339	A2_spa_contigs_5404	16912	Low-quality	35.29	0	No
7340	A2_spa_contigs_54044	3268	Medium-quality	60.67	0	No
7341	A2_spa_contigs_5414	16899	Low-quality	6.02	0	No
7342	A2_spa_contigs_5423	16881	Low-quality	2.53	0	No
7343	A2_spa_contigs_5437	16841	Low-quality	45.95	0	No
7344	A2_spa_contigs_5465	16789	Low-quality	29.03	0	No
7345	A2_spa_contigs_5470	16778	Low-quality	36.24	0	No
7346	A2_spa_contigs_5480	16760	Low-quality	43.47	0	No
7347	A2_spa_contigs_5481	16759	Low-quality	40.86	0	No
7348	A2_spa_contigs_5492	16742	Low-quality	40.71	0	No
7349	A2_spa_contigs_5497	16733	Low-quality	32.81	0	No
7350	A2_spa_contigs_5505	16719	Low-quality	37.25	0	No
7351	A2_spa_contigs_5514	16704	Low-quality	13.12	0	No
7352	A2_spa_contigs_5516	16699	Low-quality	13.46	0	No
7353	A2_spa_contigs_5518	16692	Medium-quality	54.89	0	No
7354	A2_spa_contigs_5532	16668	Low-quality	40.96	0	No
7355	A2_spa_contigs_5543	16637	Low-quality	27.79	0	No
7356	A2_spa_contigs_5546	16629	Low-quality	20.91	0	No
7357	A2_spa_contigs_5552	16616	Low-quality	15.56	0	No
7358	A2_spa_contigs_5556	16607	Low-quality	38.1	0	No
7359	A2_spa_contigs_5560	16591	Low-quality	37.44	0	No
7360	A2_spa_contigs_5583	16545	Low-quality	46.55	0	No
7361	A2_spa_contigs_5611_1	16034	Low-quality	23.33	0	Yes
7362	A2_spa_contigs_5629_1	14289	Low-quality	30.51	0	Yes
7363	A2_spa_contigs_5631	16459	Low-quality	24.33	0	No
7364	A2_spa_contigs_5633	16454	Low-quality	9.5	0	No
7365	A2_spa_contigs_5641	16441	Low-quality	6.87	0	No
7366	A2_spa_contigs_5649	16425	Low-quality	9.54	0	No
7367	A2_spa_contigs_5650	16425	Low-quality	9.9	0	No
7368	A2_spa_contigs_5653_1	13110	Low-quality	14.57	0	Yes
7369	A2_spa_contigs_5667	16384	Low-quality	32.4	0	No
7370	A2_spa_contigs_5677	16362	Low-quality	12.59	0	No
7371	A2_spa_contigs_5696	16340	Low-quality	39.04	0	No
7372	A2_spa_contigs_5700	16332	Low-quality	15.58	0	No
7373	A2_spa_contigs_5739	16255	Low-quality	42.49	0	No
7374	A2_spa_contigs_5746	16235	Low-quality	10.94	0	No
7375	A2_spa_contigs_5757	16217	Low-quality	19.72	0	No
7376	A2_spa_contigs_5762	16206	High-quality	100	0	No
7377	A2_spa_contigs_5769	16191	Low-quality	18.3	0	No
7378	A2_spa_contigs_5812	16076	Low-quality	34.85	0	No
7379	A2_spa_contigs_5843	16010	Low-quality	14.27	0	No
7380	A2_spa_contigs_5845_1	10253	Low-quality	22.27	0	Yes
7381	A2_spa_contigs_5854	15983	Low-quality	44.16	0	No
7382	A2_spa_contigs_5872	15953	Low-quality	24.03	0	No
7383	A2_spa_contigs_5880	15931	Low-quality	14.68	0	No
7384	A2_spa_contigs_5904	15887	Low-quality	14.32	0	No
7385	A2_spa_contigs_5905	15885	Low-quality	33.41	0	No
7386	A2_spa_contigs_5906	15881	Low-quality	25.96	0	No
7387	A2_spa_contigs_5911	15871	Low-quality	35.66	0	No
7388	A2_spa_contigs_5912	15868	Low-quality	8.04	0	No
7389	A2_spa_contigs_5918	15852	Low-quality	37.54	0	No
7390	A2_spa_contigs_5927	15832	Low-quality	9.33	0	No
7391	A2_spa_contigs_5929	15829	Low-quality	4.4	0	No
7392	A2_spa_contigs_5930	15827	Medium-quality	68.4	0	No
7393	A2_spa_contigs_5932	15821	Low-quality	48.04	0	No
7394	A2_spa_contigs_5947	15794	Low-quality	8.39	0	No
7395	A2_spa_contigs_5948	15791	Low-quality	47.08	0	No
7396	A2_spa_contigs_5953	15788	Low-quality	10.85	0	No
7397	A2_spa_contigs_5959	15781	Low-quality	19.05	0	No
7398	A2_spa_contigs_596_1	14706	Low-quality	15.56	0	Yes
7399	A2_spa_contigs_5976	15736	Low-quality	6.49	0	No
7400	A2_spa_contigs_5988	15710	Low-quality	14.12	0	No
7401	A2_spa_contigs_6	317423	High-quality	100	0	No
7402	A2_spa_contigs_6001_1	10474	Low-quality	3.68	45.77	Yes
7403	A2_spa_contigs_6005	15670	Low-quality	33.59	0	No
7404	A2_spa_contigs_6022	15642	Low-quality	49.9	0	No
7405	A2_spa_contigs_6023	15638	Low-quality	11.7	0	No
7406	A2_spa_contigs_6047	15594	Low-quality	46.2	0	No
7407	A2_spa_contigs_605	57418	Low-quality	33.51	0	No
7408	A2_spa_contigs_6076	15552	Low-quality	40.73	0	No
7409	A2_spa_contigs_6082	15541	Low-quality	10.83	0	No
7410	A2_spa_contigs_61	152748	High-quality	100	0	No
7411	A2_spa_contigs_610	57249	Low-quality	35.69	0	No
7412	A2_spa_contigs_6107_1	14697	Low-quality	37.16	0	Yes
7413	A2_spa_contigs_6131	15472	Low-quality	14.8	0	No
7414	A2_spa_contigs_6136	15463	Low-quality	5.92	0	No
7415	A2_spa_contigs_6167	15405	Low-quality	24.95	0	No
7416	A2_spa_contigs_6176	15390	Low-quality	13.48	0	No
7417	A2_spa_contigs_6177	15388	Not-determined	0	0	No
7418	A2_spa_contigs_6187	15367	Low-quality	21.61	0	No
7419	A2_spa_contigs_6193	15360	Low-quality	41.85	0	No
7420	A2_spa_contigs_6215	15332	Low-quality	15.68	0	No
7421	A2_spa_contigs_6223	15309	Low-quality	23.16	0	No
7422	A2_spa_contigs_6242	15268	Low-quality	18.54	0	No
7423	A2_spa_contigs_6245	15264	Low-quality	47.46	0	No
7424	A2_spa_contigs_6265	15229	Low-quality	24.83	0	No
7425	A2_spa_contigs_627	56562	Low-quality	20.96	0	No
7426	A2_spa_contigs_6283	15202	Low-quality	33.11	0	No
7427	A2_spa_contigs_6288	15190	Low-quality	6.08	0	No
7428	A2_spa_contigs_630	56390	Medium-quality	79.9	0	No
7429	A2_spa_contigs_6307	15147	Low-quality	6.67	0	No
7430	A2_spa_contigs_6309	15144	Low-quality	2.88	0	No
7431	A2_spa_contigs_6324	15126	Low-quality	2.99	0	No
7432	A2_spa_contigs_6334	15109	Low-quality	9.06	0	No
7433	A2_spa_contigs_634	56219	Low-quality	34.86	0	No
7434	A2_spa_contigs_6346	15095	Low-quality	31.73	0	No
7435	A2_spa_contigs_6349	15092	Low-quality	10.74	0	No
7436	A2_spa_contigs_6362	15079	Low-quality	14.82	0	No
7437	A2_spa_contigs_6366	15066	Low-quality	14.84	0	No
7438	A2_spa_contigs_6396	15008	Low-quality	23.84	0	No
7439	A2_spa_contigs_6412	14981	Low-quality	16.65	0	No
7440	A2_spa_contigs_6414	14978	Low-quality	10.78	0	No
